ลำดับ,ร้าน,วันที่,รหัสสินค้า,บาร์โค้ด,ชื่อสินค้า,รหัสหมวดหมู่,หมวดหมู่,ยอดยกมา,รับเข้า,ขายออก,รับแปร,เบิกแปร,ปรับเพิ่ม,ปรับลด,รับผลิต,เบิกผลิต,สินค้าคงเหลือ,หน่วย,@หน่วย,มูลค่าคงเหลือ,รหัสเหตุผล,เหตุผล
1101,CP Fresh Shop ດອນໜູນ,08/06/2025,800000107291,8850718819454,ເລ່ລົດດັງເດີມຖົງ,013,ເຂົ້າໜົມ,5.0,0.0,2.0,0,0,0.0,0.0,0,0,3.0,"ຊນ,ອັນ",11313,33939.0,-,-
1102,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084187,42423371249,ແຈ່ວດາດຫອມແຊບເຂັ້ມຂຸ້ນ 500g,803,ແຈ່ວຊີ້ນດາດ - ຊີ້ນຈຸ່ມ,4.0,0.0,1.0,0,0,0.0,0.0,0,0,3.0,"ຊນ,ອັນ",26000,78000.0,-,-
1103,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084384,8858657103573,AFMໄສ້ກອກຊີດຂຽວ 500ກຼາມ,007,ອາຫານແຊ່ແຂງ,5.0,0.0,2.0,0,0,0.0,0.0,0,0,3.0,"ຊນ,ອັນ",38600,115800.0,-,-
1104,CP Fresh Shop ດອນໜູນ,08/06/2025,2255121206,9921206,ສັນໃນໝູ ,003,ຊີ້ນສົດ,7.62,0.0,4.895,0,0,0.0,0.0,0,0,2.721,ກິໂລກຣາມ,93000,253053.0,-,-
1105,CP Fresh Shop ດອນໜູນ,08/06/2025,2255120359,8858984832887,ສົ້ມຫມູ  500 g,012,ອາຫານສຳເລັດຮູບ,3.0,0.0,1.0,0,0,0.0,0.0,0,0,2.0,"ຊນ,ອັນ",44000,88000.0,-,-
1106,CP Fresh Shop ດອນໜູນ,08/06/2025,800000106731,8858657101449,AFMໄສ້ກອກໄກ່500g,007,ອາຫານແຊ່ແຂງ,5.0,0.0,3.0,0,0,0.0,0.0,0,0,2.0,"ຊນ,ອັນ",46700,93400.0,-,-
1107,CP Fresh Shop ດອນໜູນ,08/06/2025,800000107414,16092024,ເອິກໄກ່ຖົງໃສ2kg,007,ອາຫານແຊ່ແຂງ,3.0,0.0,1.0,0,0,0.0,0.0,0,0,2.0,"ຊນ,ອັນ",95834,191668.0,-,-
1108,CP Fresh Shop ດອນໜູນ,08/06/2025,800000121131,5582110331359,Okimchi 500g,012,ອາຫານສຳເລັດຮູບ,3.0,0.0,1.0,0,0,0.0,0.0,0,0,2.0,"ຊນ,ອັນ",35000,70000.0,-,-
1109,CP Fresh Shop ດອນໜູນ,08/06/2025,2255121281,9921281,ກະດູກຂໍ້,003,ຊີ້ນສົດ,11.28,0.0,10.194,0,0,0.0,0.0,0,0,1.087,ກິໂລກຣາມ,31000,33697.0,-,-
1110,CP Fresh Shop ດອນໜູນ,08/06/2025,2255121539,8562551215392,ໄສ້ຕັນໝູພັນອານາໄມ FREEZE 1000 ກຣາມ,004,ຊີ້ນອານາໄມ,3.0,0.0,2.0,0,0,0.0,0.0,0,0,1.0,ຖົງ,78000,78000.0,-,-
1111,CP Fresh Shop ດອນໜູນ,08/06/2025,800000101376,12032022,NV ຂາລາຍAUD 500g,007,ອາຫານແຊ່ແຂງ,2.0,0.0,1.0,0,0,0.0,0.0,0,0,1.0,"ຊນ,ອັນ",65000,65000.0,-,-
1112,CP Fresh Shop ດອນໜູນ,08/06/2025,800000140965,8737143322882,ໄສ້ໝູແຊບ200g,007,ອາຫານແຊ່ແຂງ,1.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",85000,0.0,-,-
1113,CP Fresh Shop ດອນໜູນ,08/06/2025,800000101380,23022022,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g,007,ອາຫານແຊ່ແຂງ,9.0,0.0,9.0,0,0,0.0,0.0,0,0,0.0,"ຊນ,ອັນ",77500,0.0,-,-
1114,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084335,8858828509586,ນົມສົ້ມ ດັ້ງເດີມ 60ml,012,ອາຫານສຳເລັດຮູບ,0.0,0.0,1.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",3200,-3200.0,-,-
1115,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084273,22668899,ຫົວຫອມບົ່ວແດງ500g,002,ຜັກປອດສານພິດ,-5.0,0.0,1.0,0,0,0.0,0.0,0,0,-6.0,"ຊນ,ອັນ",6316,-37896.0,-,-
1116,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084539,6973117800013,ເຕົາຮູ້ແຜ່ນ 120ກມ,008,ເຄື່ອງແຫ້ງ,-5.0,0.0,2.0,0,0,0.0,0.0,0,0,-7.0,"ຊນ,ອັນ",17667,-123669.0,-,-
1117,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084289,8850250000730,ຍຳຍຳຈຳໂບ້ ໝູສັບ,012,ອາຫານສຳເລັດຮູບ,-7.0,0.0,1.0,0,0,0.0,0.0,0,0,-8.0,"ຊນ,ອັນ",4000,-32000.0,-,-
1118,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084374,8851004417200,ເທດໂຕ້ລົດສະລາຍຖົງ42g,013,ເຂົ້າໜົມ,-13.0,0.0,3.0,0,0,0.0,0.0,0,0,-16.0,"ຊນ,ອັນ",8959,-143344.0,-,-
1119,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084523,8850403200802,ລ້ອນສາຍຝົນ 70ກຼາມ,008,ເຄື່ອງແຫ້ງ,-45.0,0.0,1.0,0,0,0.0,0.0,0,0,-46.0,"ຊນ,ອັນ",6800,-312800.0,-,-
1120,CP Fresh Shop ດອນໜູນ,08/06/2025,800000084527,8850100004994,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ,008,ເຄື່ອງແຫ້ງ,-54.0,0.0,5.0,0,0,0.0,0.0,0,0,-59.0,"ຊນ,ອັນ",3539,-208801.0,-,-
1121,CP Fresh Shop ດອນໜູນ,08/06/2025,11008934,8562203570251,ເຕົາຫູ້ໄຂ່ ເກດ A,012,ອາຫານສຳເລັດຮູບ,-106.0,0.0,17.0,0,0,0.0,0.0,0,0,-123.0,"ທ່ອ,ຫຼອດ",3795,-466785.0,-,-
1122,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084409,8850144206392,ຄະນໍກ້ອນລົດໝູ,010,ເຄື່ອງປຸງ,197.0,0.0,3.0,0,0,0.0,0.0,0,0,194.0,"ຊນ,ອັນ",2223,431262.0,-,-
1123,CP Fresh Shop ດອນໜູນ,09/06/2025,800000086217,8859730600040,ແຈ່ວເສສວນຍົກໂປ້150g,010,ເຄື່ອງປຸງ,128.0,0.0,1.0,0,0,0.0,0.0,0,0,127.0,"ຊນ,ອັນ",10600,1346200.0,-,-
1124,CP Fresh Shop ດອນໜູນ,09/06/2025,800000103165,6975964250027,ແຈ່ວເສສວນຈຸ່ມປາ185g,010,ເຄື່ອງປຸງ,113.0,0.0,2.0,0,0,0.0,0.0,0,0,111.0,"ຊນ,ອັນ",12500,1387500.0,-,-
1125,CP Fresh Shop ດອນໜູນ,09/06/2025,800000122702,-,ເຕົາຮູ້ແຜ່ນ,008,ເຄື່ອງແຫ້ງ,105.0,0.0,1.0,0,0,0.0,0.0,0,0,104.0,"ຊນ,ອັນ",6475,673400.0,-,-
1126,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084310,-,ແຈ່ວດາດໂຕໝູ (ໃຫຍ່),801,ນໍ້າແຈ່ວ,107.0,0.0,8.0,0,0,0.0,0.0,0,0,99.0,"ຊນ,ອັນ",27000,2673000.0,-,-
1127,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084456,8857110760155,ພິກໄທປົ່ນ ຈັນທະບູລີ30ກຼາມ,010,ເຄື່ອງປຸງ,93.0,0.0,2.0,0,0,0.0,0.0,0,0,91.0,"ຊນ,ອັນ",2688,244608.0,-,-
1128,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084526,6923647220911,ສາຫຼ່າຍດຳ FUTAL,008,ເຄື່ອງແຫ້ງ,84.0,0.0,1.0,0,0,0.0,0.0,0,0,83.0,"ຊນ,ອັນ",7500,622500.0,-,-
1129,CP Fresh Shop ດອນໜູນ,09/06/2025,800000103674,8850144229223,ຄະນໍລົດໝູຖົງ17g,010,ເຄື່ອງປຸງ,84.0,0.0,1.0,0,0,0.0,0.0,0,0,83.0,"ຊນ,ອັນ",2149,178367.0,-,-
1130,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084506,8850180040011,ແປ້ງໂກກິ 150ກຼາມ,010,ເຄື່ອງປຸງ,79.0,0.0,1.0,0,0,0.0,0.0,0,0,78.0,"ຊນ,ອັນ",9931,774618.0,-,-
1131,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084408,8850144059097,ຄະນໍກ້ອນ ຕົ້ມຍຳ,010,ເຄື່ອງປຸງ,80.0,0.0,3.0,0,0,0.0,0.0,0,0,77.0,"ຊນ,ອັນ",2917,224609.0,-,-
1132,CP Fresh Shop ດອນໜູນ,09/06/2025,800000102119,8858836201205,ເຫັດເຂັມຖົງຂຽວ,804,ເຫັດ-ສາຫຼ່າຍ,95.0,0.0,20.0,0,0,0.0,0.0,0,0,75.0,"ຊນ,ອັນ",6400,480000.0,-,-
1133,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121615,8562551216153,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,61.0,20.0,8.0,0,0,0.0,0.0,0,0,73.0,ແພັກ,53000,3869000.0,-,-
1134,CP Fresh Shop ດອນໜູນ,09/06/2025,800000155539,10012025,ກ້ຽວ500g,007,ອາຫານແຊ່ແຂງ,72.0,0.0,2.0,0,0,0.0,0.0,0,0,70.0,"ຊນ,ອັນ",18000,1260000.0,-,-
1135,CP Fresh Shop ດອນໜູນ,09/06/2025,800000127090,6955236542616,ເສັ້ນເຜືອກ200g,008,ເຄື່ອງແຫ້ງ,70.0,0.0,1.0,0,0,0.0,0.0,0,0,69.0,"ຊນ,ອັນ",11600,800400.0,-,-
1136,CP Fresh Shop ດອນໜູນ,09/06/2025,800000122563,6975636680039,ຟອງເຕົາຫູ້ຖົງຂຽວ,008,ເຄື່ອງແຫ້ງ,68.0,0.0,3.0,0,0,0.0,0.0,0,0,65.0,"ຊນ,ອັນ",21875,1421875.0,-,-
1137,CP Fresh Shop ດອນໜູນ,09/06/2025,800000123315,8859313502983,ແປບຊີຕຸກ1225ml,009,ເຄື່ອງດື່ມ,60.0,0.0,1.0,0,0,0.0,0.0,0,0,59.0,"ຊນ,ອັນ",17000,1003000.0,-,-
1138,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121489,8562551214890,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,18.0,40.0,3.0,0,0,0.0,0.0,0,0,55.0,ແພັກ,33000,1815000.0,-,-
1139,CP Fresh Shop ດອນໜູນ,09/06/2025,800000107246,8854698005289,ໂອອີຊິລົດເຂົ້າ,009,ເຄື່ອງດື່ມ,53.0,0.0,1.0,0,0,0.0,0.0,0,0,52.0,"ຊນ,ອັນ",9844,511888.0,-,-
1140,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084293,8850016072506,ປູອັດTVI 250ກຼາມ,007,ອາຫານແຊ່ແຂງ,56.0,0.0,5.0,0,0,0.0,0.0,0,0,51.0,"ຊນ,ອັນ",22175,1130925.0,-,-
1141,CP Fresh Shop ດອນໜູນ,09/06/2025,2255120382,8858984833051,ຫມູປີ້ງ 10ໄມ້  550g,012,ອາຫານສຳເລັດຮູບ,54.0,0.0,3.0,0,0,0.0,0.0,0,0,51.0,ແພັກ,46002,2346102.0,-,-
1142,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084343,8857107981402,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ,012,ອາຫານສຳເລັດຮູບ,49.0,0.0,3.0,0,0,0.0,0.0,0,0,46.0,"ຊນ,ອັນ",8500,391000.0,-,-
1143,CP Fresh Shop ດອນໜູນ,09/06/2025,800000249313,8859156399924,ແຈ່ວຄຸນນັດ500g,801,ນໍ້າແຈ່ວ,43.0,0.0,1.0,0,0,0.0,0.0,0,0,42.0,"ຊນ,ອັນ",21250,892500.0,-,-
1144,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084417,8850038400035,ນໍ້າມັນຫອຍນາງລົມ600ml,010,ເຄື່ອງປຸງ,42.0,0.0,1.0,0,0,0.0,0.0,0,0,41.0,"ຊນ,ອັນ",32063,1314583.0,-,-
1145,CP Fresh Shop ດອນໜູນ,09/06/2025,800000147722,8850250007357,ແປ້ງນົວກາຖ້ວຍ 500g,010,ເຄື່ອງປຸງ,42.0,0.0,1.0,0,0,0.0,0.0,0,0,41.0,"ຊນ,ອັນ",28380,1163580.0,-,-
1146,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084537,6953150185001,ເຫັດຫິມະ 200g,804,ເຫັດ-ສາຫຼ່າຍ,43.0,0.0,3.0,0,0,0.0,0.0,0,0,40.0,"ຊນ,ອັນ",5400,216000.0,-,-
1147,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084318,8859268100647,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g,007,ອາຫານແຊ່ແຂງ,11.0,30.0,4.0,0,0,0.0,0.0,0,0,37.0,"ຊນ,ອັນ",42200,1561400.0,-,-
1148,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084234,13052025,ຫົວກະທຽມ500g,002,ຜັກປອດສານພິດ,38.0,0.0,1.0,0,0,0.0,0.0,0,0,37.0,"ຊນ,ອັນ",18260,675620.0,-,-
1149,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084473,705604960759,ເກືອກາກວຽນໄອໂອດີນເວີນຄຳ 1ກິໂລ,010,ເຄື່ອງປຸງ,36.0,0.0,1.0,0,0,0.0,0.0,0,0,35.0,"ຊນ,ອັນ",12500,437500.0,-,-
1150,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121230,9921230,ຊິ້ນໝູບົດປົນມັນໝູ 20%,003,ຊີ້ນສົດ,17.7,30.0,17.172,0,0,0.0,0.0,0,0,30.527,ກິໂລກຣາມ,79000,2411633.0,-,-
1151,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121203,9921203,ຊິ້ນສະໂພກໝູ (ຊິ້ນຂາຫລັງ),003,ຊີ້ນສົດ,35.15,0.0,5.09,0,0,0.0,0.0,0,0,30.064,ກິໂລກຣາມ,87000,2615568.0,-,-
1152,CP Fresh Shop ດອນໜູນ,09/06/2025,800000101381,20210009,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g,007,ອາຫານແຊ່ແຂງ,37.0,0.0,7.0,0,0,0.0,0.0,0,0,30.0,"ຊນ,ອັນ",46500,1395000.0,-,-
1153,CP Fresh Shop ດອນໜູນ,09/06/2025,800000104233,6958168650107,ເສັ້ນດຳ 200ກມ,008,ເຄື່ອງແຫ້ງ,30.0,0.0,1.0,0,0,0.0,0.0,0,0,29.0,"ຊນ,ອັນ",16000,464000.0,-,-
1154,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084369,8852014020572,pfpເຕົ້າຫູ້ປາລູກເຕົາ 500g,007,ອາຫານແຊ່ແຂງ,31.0,0.0,3.0,0,0,0.0,0.0,0,0,28.0,"ຊນ,ອັນ",33200,929600.0,-,-
1155,CP Fresh Shop ດອນໜູນ,09/06/2025,800000101352,8852014085144,PFP ເຕົ້າຮູ້ຊີດ500g,007,ອາຫານແຊ່ແຂງ,29.0,0.0,2.0,0,0,0.0,0.0,0,0,27.0,"ຊນ,ອັນ",48350,1305450.0,-,-
1156,CP Fresh Shop ດອນໜູນ,09/06/2025,800000103168,8850403202509,ລ້ອນ​ສາຍ​ຜົນ​ຖົງ​350g,008,ເຄື່ອງແຫ້ງ,28.0,0.0,2.0,0,0,0.0,0.0,0,0,26.0,"ຊນ,ອັນ",30186,784836.0,-,-
1157,CP Fresh Shop ດອນໜູນ,09/06/2025,800000143078,1234657468886,Mfoodແຈ່ວຊີຟູດ,801,ນໍ້າແຈ່ວ,27.0,0.0,2.0,0,0,0.0,0.0,0,0,25.0,"ຊນ,ອັນ",17000,425000.0,-,-
1158,CP Fresh Shop ດອນໜູນ,09/06/2025,26020202,8851425210022,ໄກ່ຈໍ້ 500 ກັມ,012,ອາຫານສຳເລັດຮູບ,26.0,0.0,1.0,0,0,0.0,0.0,0,0,25.0,ຖົງ,62200,1555000.0,-,-
1159,CP Fresh Shop ດອນໜູນ,09/06/2025,800000107977,8851988005233,AROເນື້ອປາດໍລີ້ສະໄລ່,007,ອາຫານແຊ່ແຂງ,25.0,0.0,1.0,0,0,0.0,0.0,0,0,24.0,"ຊນ,ອັນ",59500,1428000.0,-,-
1160,CP Fresh Shop ດອນໜູນ,09/06/2025,800000103199,8850620888104,ນໍ້າປາກາປາມຶກແກ້ວ 700ມລ,010,ເຄື່ອງປຸງ,25.0,0.0,1.0,0,0,0.0,0.0,0,0,24.0,"ຊນ,ອັນ",18275,438600.0,-,-
1161,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121487,8562551214876,ສັນຄໍໝູສະໄລ້ WARP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,14.0,10.0,1.0,0,0,0.0,0.0,0,0,23.0,ແພັກ,35000,805000.0,-,-
1162,CP Fresh Shop ດອນໜູນ,09/06/2025,800000107416,-,ຕັບເປັດ1kg,007,ອາຫານແຊ່ແຂງ,0.0,24.0,1.0,0,0,0.0,0.0,0,0,23.0,"ຊນ,ອັນ",17917,412091.0,-,-
1163,CP Fresh Shop ດອນໜູນ,09/06/2025,800000103899,8850511321802,ຊອດໝາກເຂືອເທດໂລຊ່າຂວດ500g,010,ເຄື່ອງປຸງ,23.0,0.0,1.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",27834,612348.0,-,-
1164,CP Fresh Shop ດອນໜູນ,09/06/2025,800000122561,6935283420020,ເສັ້ນເສສວນມັດ500g,008,ເຄື່ອງແຫ້ງ,24.0,0.0,2.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",20000,440000.0,-,-
1165,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121619,8562551216191,ຊີ້ນຄໍໝູປີ້ງ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,21.0,3.0,2.0,0,0,0.0,0.0,0,0,22.0,ແພັກ,65000,1430000.0,-,-
1166,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084219,20210008,NVນົມສະໄລ້A300ກຼາມ,007,ອາຫານແຊ່ແຂງ,15.0,10.0,4.0,0,0,0.0,0.0,0,0,21.0,"ຊນ,ອັນ",31500,661500.0,-,-
1167,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121614,8562551216146,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,24.0,10.0,13.0,0,0,0.0,0.0,0,0,21.0,ແພັກ,53928,1132488.0,-,-
1168,CP Fresh Shop ດອນໜູນ,09/06/2025,23000889,8850653192001,CP ເນື້ອເອິກໄກ່ລ້ວນ ແພັກ 2 kg,011,ໄກ່ - ໄຂ່,1.0,20.0,1.0,0,0,0.0,0.0,0,0,20.0,"ຊນ,ອັນ",105800,2116000.0,-,-
1169,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084278,8858828509517,ກະແລ້ມກະທິ,012,ອາຫານສຳເລັດຮູບ,21.0,0.0,2.0,0,0,0.0,0.0,0,0,19.0,"ຊນ,ອັນ",8000,152000.0,-,-
1170,CP Fresh Shop ດອນໜູນ,09/06/2025,800000190860,8856843053442,ມັນຝຮັ່ງຫຍັກເອັກຕ້າ1kg,007,ອາຫານແຊ່ແຂງ,19.0,0.0,1.0,0,0,0.0,0.0,0,0,18.0,"ຊນ,ອັນ",39700,714600.0,-,-
1171,CP Fresh Shop ດອນໜູນ,09/06/2025,800000103171,8851613101378,ກະທິ ອາລອຍດີ250g,010,ເຄື່ອງປຸງ,19.0,0.0,1.0,0,0,0.0,0.0,0,0,18.0,"ຊນ,ອັນ",15409,277362.0,-,-
1172,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084337,8858828509593,ນົມສົ້ມ ໝາກໜອດ 60ml,012,ອາຫານສຳເລັດຮູບ,19.0,0.0,1.0,0,0,0.0,0.0,0,0,18.0,"ຊນ,ອັນ",3200,57600.0,-,-
1173,CP Fresh Shop ດອນໜູນ,09/06/2025,2255120400,8858984833068,ໝູນຸ້ມໝັກນ້ຳມັນງາ 500g,006,ຊີ້ນແພກແບຣນ,19.0,0.0,1.0,0,0,0.0,0.0,0,0,18.0,ແພັກ,36003,648054.0,-,-
1174,CP Fresh Shop ດອນໜູນ,09/06/2025,23003924,8935319711328,ປີກໄກ່ນິວອໍລີນ 300g,012,ອາຫານສຳເລັດຮູບ,20.0,0.0,2.0,0,0,0.0,0.0,0,0,18.0,ແພັກ,51997,935946.0,-,-
1175,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121205,9921205,ສັນນອກໝູ,003,ຊີ້ນສົດ,24.86,4.57,11.729,0,0,0.0,0.0,0,0,17.705,ກິໂລກຣາມ,90000,1593450.0,-,-
1176,CP Fresh Shop ດອນໜູນ,09/06/2025,800000101357,8850016660024,tvi Seafood Bowl ທະເລລວມ,007,ອາຫານແຊ່ແຂງ,18.0,0.0,1.0,0,0,0.0,0.0,0,0,17.0,"ຊນ,ອັນ",86100,1463700.0,-,-
1177,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084206,8851959132678,ໝາກ​ນາວ​ໂຊ​ດາ,009,ເຄື່ອງດື່ມ,19.0,0.0,2.0,0,0,0.0,0.0,0,0,17.0,"ຊນ,ອັນ",8167,138839.0,-,-
1178,CP Fresh Shop ດອນໜູນ,09/06/2025,2255120346,8858984833129,ຫມູທອດ 1000g,006,ຊີ້ນແພກແບຣນ,23.0,0.0,6.0,0,0,0.0,0.0,0,0,17.0,ແພັກ,66000,1122000.0,-,-
1179,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084444,8887155055282,Orchid ນ້ຳ​ມັນ​ຫວຽດ 1 ml,010,ເຄື່ອງປຸງ,17.0,0.0,1.0,0,0,0.0,0.0,0,0,16.0,"ຊນ,ອັນ",32500,520000.0,-,-
1180,CP Fresh Shop ດອນໜູນ,09/06/2025,2255120443,8858984833372,ລູກຊີ້ນເອັນ 500g,012,ອາຫານສຳເລັດຮູບ,16.0,0.0,1.0,0,0,0.0,0.0,0,0,15.0,ແພັກ,22730,340950.0,-,-
1181,CP Fresh Shop ດອນໜູນ,09/06/2025,800000101378,85620888883,NVນົມໝູສະໄລ້A 500g,007,ອາຫານແຊ່ແຂງ,20.0,0.0,5.0,0,0,0.0,0.0,0,0,15.0,"ຊນ,ອັນ",52500,787500.0,-,-
1182,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121532,8562551215323,ຊີ້ນໝູສາມຊັ້ນຕັດຕ່ອນ FREEZE 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,17.0,0.0,2.0,0,0,0.0,0.0,0,0,15.0,ແພັກ,46000,690000.0,-,-
1183,CP Fresh Shop ດອນໜູນ,09/06/2025,2255121207,9921207,ຊິ້ນໝູສາມຊັ້ນ,003,ຊີ້ນສົດ,6.98,29.41,21.628,0,0,0.0,0.0,0,0,14.762,ກິໂລກຣາມ,93000,1372866.0,-,-
1184,CP Fresh Shop ດອນໜູນ,09/06/2025,2220354303,8850653335231,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 3,011,ໄກ່ - ໄຂ່,17.0,0.0,3.0,0,0,0.0,0.0,0,0,14.0,ແຕະ,73000,1022000.0,-,-
1185,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084303,8851055843010,ຮອນດອກແດງນ້ອຍ1kg,007,ອາຫານແຊ່ແຂງ,5.0,10.0,1.0,0,0,0.0,0.0,0,0,14.0,"ຊນ,ອັນ",29900,418600.0,-,-
1186,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084457,8851954196040,ພູເຂົາທອງ600ມລ,010,ເຄື່ອງປຸງ,15.0,0.0,1.0,0,0,0.0,0.0,0,0,14.0,"ຊນ,ອັນ",18700,261800.0,-,-
1187,CP Fresh Shop ດອນໜູນ,09/06/2025,800000161550,8859228203388,ປີກບົນຖົງໃສ2kg,007,ອາຫານແຊ່ແຂງ,15.0,0.0,1.0,0,0,0.0,0.0,0,0,14.0,"ຊນ,ອັນ",102000,1428000.0,-,-
1188,CP Fresh Shop ດອນໜູນ,09/06/2025,800000107254,8851123237031,ວິຕາມິນC ນ້ຳສົ້ມ,009,ເຄື່ອງດື່ມ,14.0,0.0,1.0,0,0,0.0,0.0,0,0,13.0,"ຊນ,ອັນ",8278,107614.0,-,-
1189,CP Fresh Shop ດອນໜູນ,09/06/2025,2255120427,8562551204273,ຂາຫມູຕຸ້ນ 1000g,012,ອາຫານສຳເລັດຮູບ,16.0,0.0,3.0,0,0,0.0,0.0,0,0,13.0,ແພັກ,52998,688974.0,-,-
1190,CP Fresh Shop ດອນໜູນ,09/06/2025,800000101380,23022022,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g,007,ອາຫານແຊ່ແຂງ,0.0,20.0,7.0,0,0,0.0,0.0,0,0,13.0,"ຊນ,ອັນ",77500,1007500.0,-,-
1191,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084419,8850124065421,ຊອດແມັກກີ້ 680ກຼາມ,010,ເຄື່ອງປຸງ,14.0,0.0,1.0,0,0,0.0,0.0,0,0,13.0,"ຊນ,ອັນ",19888,258544.0,-,-
1192,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084485,8850058004633,ແຈ່ວພັນທ້າຍ 342 ກຼາມ,801,ນໍ້າແຈ່ວ,14.0,0.0,1.0,0,0,0.0,0.0,0,0,13.0,"ຊນ,ອັນ",32654,424502.0,-,-
1193,CP Fresh Shop ດອນໜູນ,09/06/2025,800000084277,5101820,CP ຊຸດຈຸ່ມພີມ້ຽນ,002,ຜັກປອດສານພິດ,18.0,0.0,5.0,0,0,0.0,0.0,0,0,13.0,"ຊນ,ອັນ",27000,351000.0,-,-
1194,CP Fresh Shop ດອນໜູນ,09/06/2025,800000130237,8850016634889,ປູອັດເບັນໂຕະ 500g,007,ອາຫານແຊ່ແຂງ,14.0,0.0,2.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",46200,554400.0,-,-
1195,CP Fresh Shop ດອນໜູນ,09/06/2025,2255120398,8858984833013,ໄສ້ກອກຫວານ 500g,012,ອາຫານສຳເລັດຮູບ,13.0,0.0,1.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",49995,599940.0,-,-
1196,CP Fresh Shop ດອນໜູນ,09/06/2025,800000101892,774754335558288,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ),801,ນໍ້າແຈ່ວ,16.0,0.0,4.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",15000,180000.0,-,-
